dataset,days,ncol,nrow,config_train,alg,ntree,mtry,var,ntree,t_run_s,nfrostorig,ntrain,nfrostsmote,RMSE,r2,Sensitivity,Acc,Precision,Specificity
dacc,1,35,5517,normal,rf,500,24,junin.temp_min_t,120.154,612,5516,NA,0.02,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,500,24,junin.temp_min_t,122.685,612,5516,NA,0.14,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,24,junin.temp_min_t,113.382,612,5202,2448,0.63,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,24,junin.temp_min_t,112.791,612,5202,2448,0.22,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,24,junin.temp_min_t,115.306,612,5202,2448,0.05,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,500,25,junin.temp_min_t,120.748,612,5516,NA,0,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,500,25,junin.temp_min_t,125.691,612,5516,NA,0.09,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,500,25,junin.temp_min_t,126.794,612,5516,NA,0.31,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,25,junin.temp_min_t,121.683,612,5202,2448,0.3,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,25,junin.temp_min_t,118.419,612,5202,2448,0,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,25,junin.temp_min_t,119.04,612,5202,2448,0.1,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,10,junin.temp_min_t,129.087,612,5516,NA,0.23,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,10,junin.temp_min_t,128.02,612,5516,NA,0.26,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,10,junin.temp_min_t,128.112,612,5516,NA,0.28,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,10,junin.temp_min_t,125.713,612,5202,2448,0.38,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,10,junin.temp_min_t,122.411,612,5202,2448,0.58,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,10,junin.temp_min_t,120.265,612,5202,2448,0.63,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,11,junin.temp_min_t,135.41,612,5516,NA,0.29,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,11,junin.temp_min_t,138.019,612,5516,NA,0.16,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,11,junin.temp_min_t,137.141,612,5516,NA,0.31,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,11,junin.temp_min_t,129.843,612,5202,2448,0.36,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,11,junin.temp_min_t,130.768,612,5202,2448,0.81,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,11,junin.temp_min_t,128.919,612,5202,2448,0.13,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,12,junin.temp_min_t,146.701,612,5516,NA,0.27,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,12,junin.temp_min_t,147.18,612,5516,NA,0.2,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,12,junin.temp_min_t,148.6,612,5516,NA,0.31,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,12,junin.temp_min_t,139.12,612,5202,2448,0.44,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,12,junin.temp_min_t,136.065,612,5202,2448,0.32,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,12,junin.temp_min_t,136.991,612,5202,2448,0.05,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,13,junin.temp_min_t,158.769,612,5516,NA,0.24,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,13,junin.temp_min_t,155.409,612,5516,NA,0.14,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,13,junin.temp_min_t,155.303,612,5516,NA,0.13,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,13,junin.temp_min_t,144.422,612,5202,2448,0.01,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,13,junin.temp_min_t,146.845,612,5202,2448,0.64,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,13,junin.temp_min_t,143.969,612,5202,2448,0.36,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,14,junin.temp_min_t,160.709,612,5516,NA,0.26,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,14,junin.temp_min_t,163.284,612,5516,NA,0.25,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,14,junin.temp_min_t,161.385,612,5516,NA,0.22,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,14,junin.temp_min_t,151.594,612,5202,2448,0.73,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,14,junin.temp_min_t,155.817,612,5202,2448,0.14,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,14,junin.temp_min_t,156.366,612,5202,2448,0.5,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,15,junin.temp_min_t,173.988,612,5516,NA,0.14,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,15,junin.temp_min_t,170.483,612,5516,NA,0.14,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,15,junin.temp_min_t,169.78,612,5516,NA,0.16,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,15,junin.temp_min_t,162.197,612,5202,2448,0.4,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,15,junin.temp_min_t,161.62,612,5202,2448,0.59,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,15,junin.temp_min_t,165.617,612,5202,2448,0.32,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,16,junin.temp_min_t,180.485,612,5516,NA,0.06,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,16,junin.temp_min_t,180.829,612,5516,NA,0.25,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,16,junin.temp_min_t,179.125,612,5516,NA,0.24,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,16,junin.temp_min_t,168.371,612,5202,2448,0.01,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,16,junin.temp_min_t,169.074,612,5202,2448,0.14,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,16,junin.temp_min_t,170.577,612,5202,2448,0.3,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,17,junin.temp_min_t,185.441,612,5516,NA,0.16,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,17,junin.temp_min_t,191.724,612,5516,NA,0.15,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,17,junin.temp_min_t,186.896,612,5516,NA,0.12,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,17,junin.temp_min_t,175.453,612,5202,2448,0.33,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,17,junin.temp_min_t,176.66,612,5202,2448,0.01,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,17,junin.temp_min_t,177.92,612,5202,2448,0.7,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,18,junin.temp_min_t,194.516,612,5516,NA,0.05,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,18,junin.temp_min_t,193.658,612,5516,NA,0.09,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,18,junin.temp_min_t,193.998,612,5516,NA,0.12,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,18,junin.temp_min_t,182.616,612,5202,2448,0.2,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,18,junin.temp_min_t,184.597,612,5202,2448,0.16,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,18,junin.temp_min_t,187.217,612,5202,2448,0.06,0,NA,1,NA,1
