"","date","junin.temp_max","junin.humedad_max","junin.temp_med","junin.radiacion_med","junin.humedad_med","junin.temp_min","junin.humedad_min","tunuyan.temp_max","tunuyan.humedad_max","tunuyan.temp_med","tunuyan.radiacion_med","tunuyan.humedad_med","tunuyan.temp_min","tunuyan.humedad_min","agua_amarga.temp_max","agua_amarga.humedad_max","agua_amarga.temp_med","agua_amarga.radiacion_med","agua_amarga.humedad_med","agua_amarga.temp_min","agua_amarga.humedad_min","las_paredes.temp_max","las_paredes.humedad_max","las_paredes.temp_med","las_paredes.radiacion_med","las_paredes.humedad_med","las_paredes.temp_min","las_paredes.humedad_min","la_llave.temp_max","la_llave.humedad_max","la_llave.temp_med","la_llave.radiacion_med","la_llave.humedad_med","la_llave.temp_min","la_llave.humedad_min"
"2011-07-02",2011-07-02,10.03,66,0.891666666666667,109.75,40.875,-4.2,22,10.36,58,-1.5,1,29.4166666666667,-10.45,9,7.65,31,-3.98576642335766,28.7846715328467,25.4744525547445,-6.09,11,6.94319153234745,49.9646772670379,-3.35721433301716,70.1192976706439,34.7056216240787,-8.97074929697794,19.4098502558954,9.98,58,-0.0625,1,30.8333333333333,-10.48,11
"2011-07-03",2011-07-03,9.67,78,0.00833333333333326,125.5,51.2083333333333,-6.21,27,9.26,67,-3.1375,1,36.75,-12,9,7.13,45,-5.89384057971014,31.4601449275362,36.4021739130435,-8.93,14,9.58036832830671,42.490685029828,1.14692064995192,113.247925858687,20.5897171193805,-7.46370510293781,5.94058042538925,11.39,64,-0.879166666666667,1,35,-13.07,12
"2011-07-04",2011-07-04,12.93,82,0.825,104.25,49.625,-5.55,21,7.85,67,-3.98333333333333,1,41.4166666666667,-11.26,8,8.52,47,-5.97043795620438,19.9051094890511,40.7846715328467,-8.93,13,14.83,32,7.62307692307692,69.2307692307692,17.1538461538462,-2.98,11,14.7,43,2.18333333333333,1,24.5416666666667,-6.92,9
"2011-07-05",2011-07-05,11.59,65,2.07083333333333,126.875,44.4166666666667,-4.51,24,11.7,67,-2.15833333333333,1,40.7083333333333,-11.54,9,9.88,39,-3.61064814814815,38.875,31.087962962963,-7.23,13,11.9,51,0.379166666666667,89.2083333333333,32.0833333333333,-8.68,16,12.36,51,0.8625,1,29.8333333333333,-9.41,12
"2011-07-06",2011-07-06,14.77,64,2.96666666666667,126,45.4583333333333,-4.31,20,18.64,68,0.229166666666667,1,39.2916666666667,-10.71,9,16.86,40,-3.43911290322581,33.2258064516129,33.0403225806452,-7,9,20.03,39,6.27916666666667,69.6666666666667,20,-4.48,9,20.91,46,9.53125,1,16.8125,-8.7,9
"2011-07-07",2011-07-07,18.41,60,5.875,129.541666666667,35.375,-2.39,16,20.75,65,2.58695652173913,1,35.6086956521739,-9.61,9,19.21,20,1.878,74.67,12.51,-3.16,8,21.45,26,8.22083333333333,60.4583333333333,12.9166666666667,-3.29,9,21.6,41,6.075,1,19.875,-7.99,9
"2011-07-08",2011-07-08,18.87,59,8.075,106.166666666667,33.2916666666667,1.77,19,20.31,49,4.50416666666667,1,27,-5,9,18.54,20,7.54583333333333,135.916666666667,13.4583333333333,0.08,9,22.63,30,11.0916666666667,57.3333333333333,13.875,2.83,10,22.58,27,8.60833333333333,1,16.3333333333333,-2.55,9
"2011-07-09",2011-07-09,24.08,62,9.99166666666667,126.833333333333,36.7916666666667,1.44,15,25.44,60,6.90434782608696,1,30.3478260869565,-5.2,9,23.43,28,10.4,147.791666666667,17.7083333333333,0.21,11,26.45,32,12.5791666666667,61.875,22.125,1.34,14,26.16,39,11.9333333333333,1,19.4166666666667,-2.06,10
"2011-07-10",2011-07-10,22.07,60,11.5541666666667,115.208333333333,34.5833333333333,4.39,18,22.5,65,4.76875,1,35.3333333333333,-3.75,9,20.78,35,8.96458333333333,62.0208333333333,24.4791666666667,3.29,12,22.58,41,12.4125,65.5416666666667,27.9583333333333,5.42,16,23.54,48,10.2833333333333,1,26.7916666666667,-1.96,12
"2011-07-11",2011-07-11,20.31,65,8.80833333333333,110.375,50.2083333333333,0.36,30,20.7,63,5.44166666666667,1,36.3333333333333,-4.36,9,18.79,37,9.35416666666667,132.125,27.4166666666667,2.36,16,21.78,42,10.6666666666667,70.2083333333333,30.75,1.08,20,23.2,57,9.09583333333333,1,35.625,-2.21,17
"2011-07-12",2011-07-12,18.66,87,10.1583333333333,114.5,55.9166666666667,2.29,39,19.8,61,5.95833333333333,1,38.75,-4.43,10,18.38,55,9.77083333333333,140.541666666667,32.7083333333333,2,10,16.83,58,8.82916666666667,78.4166666666667,41.375,1.47,28,18.54,61,8.4375,1,43.7083333333333,-0.99,25
"2011-07-13",2011-07-13,18.79,87,9.01666666666667,122.125,67.8333333333333,2.59,42,17.61,77,5.19130434782609,1,50.9565217391304,-3.44,18,16.14,66,7,140.208333333333,50.9583333333333,0.98,34,20.11,68,9.44166666666667,80.9583333333333,50.6666666666667,1.26,32,20.62,68,8.4875,1,47.7083333333333,-1.88,26
"2011-07-14",2011-07-14,27.02,96,12.3208333333333,129.875,54,0,5,19.8,77,5.78695652173913,1,49.7826086956522,-5.25,9,19.82,75,8.29166666666667,59.5,48.4166666666667,-0.43,9,23.18,56,10.7166666666667,73.2916666666667,38.125,-0.28,17,23.46,61,11.2125,1,42.0416666666667,-0.94,22
"2011-07-15",2011-07-15,21.6,53,11.6458333333333,136.958333333333,38.5416666666667,5.34,6,15.29,52,8.99166666666667,1,25.8333333333333,3.08,9,15.6,44,8.70833333333333,67.7916666666667,34.5833333333333,4.98,14,16.11,56,8.23333333333333,78.7916666666667,37.25,1.16,18,17.66,52,9.775,1,30.875,2.08,12
"2011-07-16",2011-07-16,15.8,73,6.67916666666667,142.875,45.375,-0.94,18,16.04,67,4.30416666666667,1,35.5416666666667,-4.56,9,13.16,50,4.75833333333333,168.166666666667,34.9166666666667,-0.53,16,14.16,44,6.95416666666667,76.375,29.2916666666667,-0.96,16,16.65,47,3.42083333333333,1,23.2708333333333,-5.3,9
"2011-07-17",2011-07-17,12.21,67,5.1375,138.666666666667,46.125,-0.3,34,10.95,60,2.10833333333333,1,33.1666666666667,-7.51,10,9.54,47,3.325,150.083333333333,32.875,-1.63,24,9.44,79,4.1875,88.2916666666667,41.2916666666667,-1.32,28,10.62,61,5.1875,1,36.0833333333333,0.85,21
"2011-07-18",2011-07-18,6.65,93,3.8,57.75,77,-0.3,61,6.65,66,3.4875,1,50.9583333333333,1.98,35,4.93,74,1.9875,54.9166666666667,62.0833333333333,0.34,47,2.88,84,1.56666666666667,103.416666666667,81.625,0.54,79,3.93,79,2.49166666666667,1,74.1666666666667,0.18,61
"2011-07-19",2011-07-19,6.13,98,1.525,60.9583333333333,83.875,-3.36,61,3.65,72,1.18333333333333,1,59.7916666666667,-1.63,48,2.93,76,0.529166666666667,48.75,68.375,-1.78,61,8.34,83,0.6375,103.25,71,-4.89,49,8.88,81,2.06666666666667,1,64.6666666666667,-3.49,40
"2011-07-20",2011-07-20,13.9,99,2.62083333333333,143.75,73.6666666666667,-5.5,33,16.73,67,3.325,1,42.75,-6.19,9,14.11,74,-1.99152542372881,65.5847457627119,59.1949152542373,-6.97,9,14.06,77,2.92083333333333,91.625,50,-5.38,11,15.13,75,2.67083333333333,1,50.125,-6.72,13
"2011-07-21",2011-07-21,17.3,90,4.85416666666667,146.833333333333,56.1666666666667,-3.21,24,17.07,67,2.85833333333333,1,37.0416666666667,-7.38,9,16.4,42,4.82916666666667,157.5,28.1666666666667,-3.49,10,21.65,53,8.61666666666667,72.3333333333333,28.875,-4.2,11,20.96,62,6.725,1,33.375,-5.25,10
"2011-07-22",2011-07-22,18.3,73,6.37083333333333,150.166666666667,50.625,-1.63,25,18.69,68,3.6625,1,36.4166666666667,-7.03,9,17.17,44,6.31666666666667,157.416666666667,30.125,-2.06,12,20.55,55,8.12083333333333,76.4166666666667,36,-1.98,16,21.32,59,8.35,1,32.375,-4.1,12
"2011-07-23",2011-07-23,19.85,73,7.65,147.458333333333,47.6666666666667,-0.58,23,22.04,67,5.02916666666667,1,36.7083333333333,-6.62,9,21.96,44,8.22916666666667,159.583333333333,27.4583333333333,-1.35,9,22.43,57,9.59583333333333,73.125,34.25,-1.53,13,21.83,60,8.89583333333333,1,33.0833333333333,-3.46,12
"2011-07-24",2011-07-24,19.15,71,4.31041666666667,75.1041666666667,58.5833333333333,-0.58,25,19.46,66,4.28333333333333,1,37.6458333333333,-5.98,9,17.09,41,6.71666666666667,155.041666666667,29.25,-1.19,15,19.85,55,8.4375,79,41.9583333333333,0.8,27,20.26,65,7.37083333333333,1,45.4166666666667,-2.75,22
"2011-07-25",2011-07-25,18.48,71,9.99166666666667,123.5,40.9583333333333,2.21,17,20.16,61,6.20416666666667,1,32.5,-4.03,9,17.89,41,9.54166666666667,157.541666666667,24.25,1.21,8,18.95,54,11.2416666666667,66.4583333333333,26.9583333333333,3.18,10,20.08,57,11.1916666666667,1,25.125,1.65,9
"2011-07-26",2011-07-26,17.56,67,6.75833333333333,141.916666666667,42.6666666666667,-1.7,17,15.93,62,2.87916666666667,1,33.75,-6.21,9,14.75,42,5.64166666666667,156.416666666667,27.5,-1.53,12,17.35,48,6.79583333333333,74.7083333333333,25.4166666666667,-3.87,12,18.51,47,6.2,1,22.375,-6.39,9
"2011-07-27",2011-07-27,16.99,66,6.17916666666667,132.666666666667,43.6666666666667,-0.79,22,17.56,63,2.6125,1,33.625,-7.23,9,15.34,40,5.9375,140.75,26.2083333333333,-2.27,14,20.44,41,8.475,72.9166666666667,28.4583333333333,-0.12,15,20.44,47,7.75833333333333,1,25.4166666666667,-4.13,11
"2011-07-28",2011-07-28,18.54,71,8.42083333333333,140.125,43.4166666666667,-0.22,24,15.11,58,4.6,1,30.2916666666667,-5.25,9,12.47,35,7.33333333333333,69.8333333333333,29.1666666666667,1.67,22,15.37,48,7.39166666666667,79.2916666666667,34.75,-0.61,23,16.53,48,7.4,1,30.875,-1.32,18
"2011-07-29",2011-07-29,9.65,92,5.63333333333333,36.25,66.375,3.13,39,7.72,76,4.35,1,49.8333333333333,1.7,20,7,81,2.725,22.4583333333333,60.1666666666667,-0.02,34,6.88,85,3.20833333333333,95.375,68.7916666666667,1,38,7.75,79,4.45416666666667,1,63.8333333333333,2.31,32
"2011-07-30",2011-07-30,3.36,99,1.60416666666667,31.5416666666667,90.5416666666667,-0.99,80,2.29,79,0.679166666666667,1,70.4375,-1.4,53,0.75,83,-0.941666666666667,51.7916666666667,78.2083333333333,-3.01,65,1,87,-0.583333333333333,112.791666666667,84,-2.27,79,3.36,83,-0.10375,1,80.675,-1.09,77
"2011-07-31",2011-07-31,5.16,99,0.25,128.875,90.875,-2.7,66,6.77,72,0.3625,1,56.6666666666667,-3.41,26,4.36,78,-2.325,188.458333333333,62.25,-8.22,37,3.42,84,-2.225,105,73.0833333333333,-8.04,54,2.08,84,-0.766666666666667,1,82.3333333333333,-2.85,82
"2011-08-01",2011-08-01,13.72,99,2.62083333333333,156.375,80.2916666666667,-2.93,32,15.37,78,3.48333333333333,1,53.7083333333333,-3.29,9,12.39,82,1.10833333333333,182.708333333333,62.625,-7.3,21,11.52,81,0.208333333333333,101.833333333333,56.4583333333333,-9.34,22,9.85,83,0.0791666666666667,1,73,-7.41,34
"2011-08-02",2011-08-02,15.11,93,5.05833333333333,161.166666666667,58.2916666666667,-1.14,22,13.49,75,3.4375,1,42.7083333333333,-3.87,9,10.83,63,3.9125,170.833333333333,45.4583333333333,-0.81,18,12.59,67,4.5625,90,45.625,-1.96,24,12.93,75,3.79583333333333,1,50.2916666666667,-3.9,21
"2011-08-03",2011-08-03,13.77,84,4.23333333333333,165.583333333333,57.0833333333333,-3.06,25,12.98,73,1.7,1,43.375,-7.18,9,11.47,57,0.51875,92.1666666666667,45.4583333333333,-2.93,22,13.52,72,4.31666666666667,89.125,41.9583333333333,-4.15,27,13.21,63,4.80416666666667,1,38.0416666666667,-5.05,18
"2011-08-04",2011-08-04,14.98,93,3.79583333333333,162.25,60.125,-5.53,26,16.68,74,3.03333333333333,1,39.75,-7.58,9,17.2,64,10.4519607843137,46.5392156862745,25.0980392156863,-4.08,9,15.75,73,5.45416666666667,89.4166666666667,50,-3.18,19,14.93,77,5.15833333333333,1,47.7083333333333,-4.82,22
"2011-08-05",2011-08-05,20.65,83,8.25,139.583333333333,48.9166666666667,-1.86,20,17.84,46,8.4,1,24.1666666666667,0.59,9,16.01,43,12.5708333333333,58.625,21.9166666666667,4.39,12,18.82,60,8.52916666666667,77.9583333333333,38.375,-0.53,19,20.57,68,8.52916666666667,1,34.7083333333333,-2.8,10
"2011-08-06",2011-08-06,20.57,65,10.1208333333333,159.958333333333,43.0833333333333,1.85,20,22.12,71,7.45,1,37.9166666666667,-3.34,9,19.7,51,10.4333333333333,146.541666666667,32.5833333333333,2.16,14,18.72,53,9.30833333333333,77.25,38.4166666666667,2.67,17,19.77,64,8.52083333333333,1,36.5416666666667,-0.63,13
"2011-08-07",2011-08-07,18.72,72,10.525,159.708333333333,47.7083333333333,3.21,29,18.74,71,7.25416666666667,1,36.0416666666667,-3.08,9,16.09,59,7.79166666666667,170.125,41.5,1.26,24,15.91,72,6.78333333333333,87.25,55.125,0.13,36,17.12,69,7.92083333333333,1,50.2916666666667,-0.33,29
"2011-08-08",2011-08-08,20.06,78,11.15,160.541666666667,58.4166666666667,4.11,37,19.93,73,7.56086956521739,1,45.6521739130435,-1.91,11,17.48,64,8.60833333333333,171.416666666667,49.375,2.49,28,16.55,78,8.85,85.0416666666667,60.2083333333333,2.42,44,17.76,70,9.90416666666667,1,54.4166666666667,2.44,38
"2011-08-09",2011-08-09,21.96,99,10.6916666666667,166.75,66.4166666666667,1.8,32,20.24,80,8.18695652173913,1,50.5652173913044,-2.78,17,17.99,75,9.025,178.75,55.4583333333333,0.67,36,22.48,86,11.1583333333333,80.9583333333333,61.375,1.59,33,22.38,83,14.0085106382979,1,51.8297872340426,-0.07,29
"2011-08-10",2011-08-10,21.01,99,10.825,170.916666666667,70.2916666666667,1.83,40,23.54,72,12.3217391304348,1,44,4.42,12,21.01,63,13.15,148.625,47.625,7.8,30,19.31,70,11.2166666666667,79.1666666666667,54.75,4.16,36,19.93,78,11.1916666666667,1,56.2083333333333,1.36,38
"2011-08-11",2011-08-11,24.67,90,12.6833333333333,174,66.8333333333333,4.95,33,25.55,80,9.99166666666667,1,49.5416666666667,-1.37,9,24.31,74,12.4708333333333,191.125,47.875,3.11,17,27.07,78,13.8083333333333,73.7916666666667,53.625,3.03,24,27.53,83,12.3541666666667,1,56.7916666666667,0.95,22
"2011-08-12",2011-08-12,18.72,97,12.6125,129.041666666667,61.6666666666667,5.88,41,19.28,82,9.15833333333333,1,49.75,-1.32,24,16.91,59,9.4,83.7291666666667,38.3541666666667,4.26,29,14.9,68,11.2,79.75,54.5,6.8,37,17.04,68,12.525,1,46.4583333333333,6.18,27
"2011-08-13",2011-08-13,17.94,53,12.3375,165.333333333333,38.25,6.06,23,17.09,54,10.5041666666667,1,28.9166666666667,1.59,10,14.75,74,9.07083333333333,136.75,49.75,3.8,27,15.57,69,8.7125,80.4583333333333,45.5,0.47,25,17.48,55,10.725,1,32.625,3.85,16
"2011-08-14",2011-08-14,20.13,69,9.52916666666667,183.666666666667,43.9583333333333,0.93,24,18.25,75,5.10416666666667,1,42.5416666666667,-5.25,9,16.09,62,6.86666666666667,200.958333333333,42.9583333333333,-0.84,22,19,57.3333333333333,8.7,92.3333333333333,55.3333333333333,-1.5,53,20.31,68,8.26666666666667,1,35.7916666666667,-3.39,16
"2011-08-15",2011-08-15,17.94,71,9.62916666666667,184.583333333333,45.5,1.39,25,19.31,72,6.775,1,37.4166666666667,-3.72,9,15.68,56,8.47083333333333,149.25,41.0416666666667,2.16,27,15.47,50.6666666666667,11.1464285714286,74.6190476190476,31.8333333333333,-1,24,17.58,48,9.32083333333333,1,30.0416666666667,1.18,15
"2011-08-16",2011-08-16,17.43,66,9.575,185.583333333333,40.9583333333333,2,23,16.65,59,7.80833333333333,1,28.625,-0.58,9,14.98,55,8.125,205.416666666667,34.2916666666667,1.11,18,20,58.25,4.68333333333333,88.0833333333333,49.5,1.055,42,18.79,47,9.85416666666667,1,30.5416666666667,1.31,13
"2011-08-17",2011-08-17,20.06,71,8.79583333333333,188.833333333333,48.625,0.11,23,19.28,65,7.05833333333333,1,34.2083333333333,-3.34,9,18.54,49,10.2125,76.7083333333333,31.625,3.95,12,18,66.5,8.5,104.5,65,-1,63,20.52,61,9.45833333333333,1,34.875,-1.07,14
"2011-08-18",2011-08-18,11.88,97,5.67916666666667,51.6666666666667,70.5833333333333,2.34,39,9.98,79,3.5,1,60.9166666666667,0.34,16,13,80,3.12083333333333,68,62.3333333333333,0.06,27,10,83,3.43928571428571,108.053571428571,65.1785714285714,-1,49,11,76,5.5875,1,56.0833333333333,2.67,28
"2011-08-19",2011-08-19,11.47,93,4.87083333333333,144,65.375,-0.81,31,10.26,76,3.575,1,49.9166666666667,-1.93,11,7.65,78,2.34583333333333,204.375,54.5416666666667,-1.19,27,10.83,62,4.72083333333333,88.5,44.0833333333333,-0.89,22,11.88,60,5.3625,1,43.0833333333333,-1.37,21
"2011-08-20",2011-08-20,13.77,88,4.25,201.166666666667,61.25,-2.14,25,12.24,76,1.55,1,47.75,-6.72,9,10.26,63,2.275,218.166666666667,46.3333333333333,-4.66,23,12.54,65,4.12916666666667,88.4166666666667,43.0416666666667,-1.83,22,14.77,72,4.0875,1,42.3333333333333,-5.2,13
"2011-08-21",2011-08-21,14.59,96,4.37916666666667,205.208333333333,56.9583333333333,-4.51,21,13,76,2.74166666666667,1,45.0833333333333,-5.1,9,11.13,65,3.97916666666667,197.25,44.8333333333333,-0.45,22,13.83,66,3.8875,89.0416666666667,41.0833333333333,-4.1,21,15.39,68,4.72083333333333,1,30.4166666666667,-7.1,12
"2011-08-22",2011-08-22,17.53,88,5.97916666666667,207.5,51.5833333333333,-2.09,19,16.35,75,3.84166666666667,1,42.875,-6.31,9,14.39,60,5.19583333333333,223.291666666667,41.875,-2.24,18,18.95,62,7.22083333333333,80.75,38.4166666666667,-3.08,14,18.97,70,6.45416666666667,1,33.9166666666667,-6.04,10
"2011-08-23",2011-08-23,20.37,87,8.08333333333333,196.416666666667,45.0833333333333,-3.18,14,18.1,77,4.47916666666667,1,43.625,-5.32,9,16.58,63,6.16666666666667,210.125,41.625,-2.52,15,20.49,58,9.50416666666667,74.0416666666667,32.0416666666667,-1.73,14,20.52,43,10.0791666666667,1,23.875,1.18,10
"2011-08-24",2011-08-24,17.43,79,8.32083333333333,192,48.9583333333333,-1.35,27,15.73,76,5.31666666666667,1,42.3333333333333,-4.33,10,14.13,60,5.8875,202.25,44.4166666666667,-0.66,26,13.93,74,6.54583333333333,87.25,47.5416666666667,-1.76,35,14.95,65,7.64166666666667,1,41.5,-0.3,27
"2011-08-25",2011-08-25,15.65,99,7.475,196.916666666667,62.0416666666667,-1.4,31,14.75,73,6.20416666666667,1,48.0416666666667,-1.19,16,10.03,69,6.03333333333333,69.6666666666667,55.9166666666667,2.11,41,14.31,79,4.95416666666667,92.1666666666667,54.75,-2.67,32,15.34,72,6.05416666666667,1,44.5416666666667,-3.52,25
"2011-08-26",2011-08-26,17.71,84,8.4375,173.083333333333,55.5833333333333,0.98,29,17.02,78,5.7625,1,47.4583333333333,-3.39,10,15.08,68,7.0125,194.125,48.1666666666667,-0.71,29,17.45,70,7.52083333333333,84.4166666666667,49.3333333333333,-0.58,28,19.26,68,7.55,1,41.9583333333333,-2.93,21
"2011-08-27",2011-08-27,20.44,83,14.4104166666667,112.229166666667,34.125,1.88,17,20.91,74,7.7625,1,41.5416666666667,-2.21,9,18.51,58,9.67916666666667,172.458333333333,40.4166666666667,1.26,16,19.5,59,5.49166666666667,84.3333333333333,52.3333333333333,2.6,41,20.83,66,10.1458333333333,1,33.9166666666667,0.67,11
"2011-08-28",2011-08-28,20.93,77,9.92916666666667,214.708333333333,44.4583333333333,1.34,18,17.02,74,6.075,1,40.5833333333333,-3.57,9,14.39,62,7.40833333333333,118.25,40,0.52,21,17.1577527031924,48.562767944316,9.33514621612455,113.31507617752,34.6326842519104,2.18105406426603,20.4913011976109,20.49,59,9.23333333333333,1,27.4583333333333,-3.18,11
"2011-08-29",2011-08-29,21.37,71,10.85,221.833333333333,34.9583333333333,1.26,5,19.23,67,7.02916666666667,1,36.9583333333333,-5.38,9,16.6,37,10.0291666666667,233.125,15.7083333333333,2.11,8,19.54,29.6666666666667,14.1194444444444,55.9722222222222,13.7222222222222,-1,9,21.09,51,11.2833333333333,1,20.5833333333333,-2.67,9
"2011-08-30",2011-08-30,19.31,60,8.89583333333333,224.291666666667,31.9583333333333,-1.17,13,18.38,59,5.43333333333333,1,25.125,-6.26,8,15.62,31,5.525,118.5625,16.125,0.06,9,19.28,21,14.4230769230769,56.3076923076923,13.1538461538462,-2.2,10,20.26,33,9.03333333333333,1,15.3333333333333,-2.83,9
"2011-08-31",2011-08-31,20.39,57,8.91666666666667,221.041666666667,34.5416666666667,0.29,15,19.44,68,5.59166666666667,1,34.5,-5.91,9,17.3,43,7.56666666666667,231.166666666667,23.4166666666667,-1.58,10,19.57,38,12.6571428571429,64.25,19.9642857142857,-1.9,13,20.75,39,8.85,1,21.875,-1.65,10
"2011-09-01",2011-09-01,23.72,73,11.1291666666667,206.583333333333,44.5,0.65,20,20.75,70,7.01666666666667,1,35.125,-4.59,9,18.28,46,5.88958333333333,100.25,33.2708333333333,-0.45,16,21.94,54,10.4,75.375,37.375,0.36,23,23.66,51,11.7125,1,29.9583333333333,-0.33,14
"2011-09-02",2011-09-02,23.95,69,12.5291666666667,215.666666666667,41.5416666666667,3.65,17,24.15,70,9.02083333333333,1,37.75,-3.21,9,21.27,53,11.1,225.375,35.5416666666667,2.24,15,21.63,58,11.2833333333333,73.125,38.0416666666667,2.42,20,23.95,61,12.0375,1,30.9583333333333,-0.68,12
"2011-09-03",2011-09-03,19.95,48,13.6,214.875,33.75,8.29,22,20.13,65,9.44583333333333,1,33.1666666666667,-1.17,9,18.3,45,11.5,219.541666666667,27.5416666666667,4.62,12,18.18,48,10.6541666666667,72.4166666666667,31.3333333333333,1.34,19,20.24,40,12.35,1,22.5416666666667,5.13,11
"2011-09-04",2011-09-04,17.04,68,10.6416666666667,231.458333333333,29.6666666666667,2.42,16,17.27,45,9.8125,1,18.25,1.21,9,14.59,48,8.85833333333333,240.208333333333,25.5416666666667,2.77,11,16.6,40,8.99583333333333,71.3333333333333,25.7083333333333,0.85,13,17.89,27,10.7958333333333,1,14.6666666666667,4.62,10
"2011-09-05",2011-09-05,20.03,76,8.32083333333333,236.166666666667,40.1666666666667,-0.89,13,18.92,70,5.59166666666667,1,35.875,-5.88,9,16.55,44,6.93333333333333,248.458333333333,24.5416666666667,-2.67,10,19.54,35,9.20416666666667,67.8333333333333,20.7916666666667,-0.51,11,21.04,52,8.5,1,23.25,-5.1,9
"2011-09-06",2011-09-06,19.03,59,9.5875,234.708333333333,34.6666666666667,2.54,16,18.48,65,6.2875,1,29.5416666666667,-3.77,9,15.73,35,7.38333333333333,239.375,23.2083333333333,1.11,12,16.19,47,6.15833333333333,79.5,31.0833333333333,-2.65,18,18.72,43,8.3125,1,21.375,-2.7,11
"2011-09-07",2011-09-07,19.59,56,10.5916666666667,200.875,36.25,3.75,21,19.49,68,7.42916666666667,1,32.625,-4.13,9,17.27,43,8.5125,234.916666666667,27.7916666666667,0.52,14,17.2,47,7.6,79.2083333333333,34.5416666666667,0.62,21,19.18,40,9.40833333333333,1,24.4583333333333,2.49,13
"2011-09-08",2011-09-08,22.14,67,11.1083333333333,207.041666666667,39.4166666666667,1.95,15,21.22,73,7.52083333333333,1,36.25,-4.08,9,18.82,55,8.67916666666667,188.416666666667,32,-1.63,12,22.22,51,10.8083333333333,71.375,31.6666666666667,1.29,13,23.38,62,10.6875,1,30.0833333333333,-2.95,10
"2011-09-09",2011-09-09,26.53,56,14.5875,221.375,32.2083333333333,4.47,12,26.76,64,13.062,1,30.76,-0.56,9,24.46,37,14.214,216.6,22.76,4.88,10,25.78,35,16.1,58.4166666666667,24.25,6.26,16,27.61,46,16.5208333333333,1,20.9166666666667,2.75,11
"2011-09-10",2011-09-10,22.38,59,13.2708333333333,236.583333333333,29.9166666666667,4.44,13,20.19,44,11.4583333333333,1,18.9583333333333,0.57,9,18.56,31,12.475,248.833333333333,15.75,5.36,10,20.98,35,13.1625,61.0416666666667,18.875,2.57,12,21.71,33,14.4625,1,13.5,3.42,9
"2011-09-11",2011-09-11,26.11,57,17.2854166666667,112.020833333333,24.4583333333333,2.59,12,25.73,65,9.76666666666667,1,33.4166666666667,-2.57,9,24.67,44,11.6,231.5,24.375,1.21,10,28.2,33,13.775,60.0416666666667,19.8333333333333,1.72,12,28.12,34,15.0666666666667,1,14.375,0.54,9
"2011-09-12",2011-09-12,28.23,67,15.4521739130435,253.347826086957,31.6521739130435,4.59,11,29.36,65,13.175,1,29.4166666666667,-1.25,9,26.91,35,15.0416666666667,254.25,21.1666666666667,4.77,10,24.54,33,15.325,58.75,22.2916666666667,5.42,15,27.04,43,15.075,1,19.25,1.26,11
"2011-09-13",2011-09-13,25.06,55,16.2958333333333,238.333333333333,34.3333333333333,8.57,18,25.13,45,13.8916666666667,1,21.4583333333333,4.52,9,22.63,47,13.5958333333333,248.75,30.5416666666667,4.31,20,20.98,49,13.125,68.4166666666667,32.125,3.47,21,24.21,35,14.5416666666667,1,21.9166666666667,7.24,12
"2011-09-14",2011-09-14,25.78,69,15.7041666666667,235.541666666667,36.9583333333333,5.62,20,25.24,64,12.4791666666667,1,30,0.62,9,22.61,54,12.8916666666667,247.666666666667,33.75,3.7,18,25.57,57,13.6333333333333,69.2083333333333,37.7916666666667,2.72,24,27.02,53,14.8208333333333,1,31.125,2.88,18
"2011-09-15",2011-09-15,28.72,61,18.3708333333333,234.375,36.9583333333333,9.85,19,28.1,69,14.1708333333333,1,34.2083333333333,1.65,9,26.53,46,16.5666666666667,250.291666666667,30.6666666666667,7.88,14,29.26,44,18.7833333333333,58.6666666666667,32.7083333333333,9.88,22,30.7,59,17.8916666666667,1,33.6666666666667,5.39,16
"2011-09-16",2011-09-16,27.35,77,17.0708333333333,161.416666666667,44.125,8.52,19,28.18,50,17.4625,1,18.9583333333333,8.03,9,28.12,39,23.4382352941176,91.8333333333333,12.6960784313725,10.95,8,23.56,47,15.3895833333333,62.7083333333333,32.0833333333333,9.49,12,25.31,46,16.1791666666667,1,23.9583333333333,8.88,9
"2011-09-17",2011-09-17,14.59,69,10.8791666666667,144.916666666667,29.5,5.52,20,15.11,46,8.75416666666667,1,16.5416666666667,0.13,9,14.1495435592575,29.448350349663,8.5820244892383,239.587732482923,19.6941166433763,0.305980497089839,14.4973504742918,14.42,45,6.7,78.2083333333333,28.125,-2.19,12,15.88,36,9.15833333333333,1,19.4583333333333,0,9
"2011-09-18",2011-09-18,20.03,76,10.1375,243.958333333333,42.7083333333333,2.52,17,19.52,67,7.95416666666667,1,32.4166666666667,-2.9,9,19.7486265156628,28.489846046945,10.5715286600649,344.368740639633,11.630203568763,0.68275151691549,4.55390415039895,20.21,49,9.5,73.875,30.9166666666667,-0.86,18,21.78,52,10.475,1,28.625,-0.79,11
"2011-09-19",2011-09-19,25.93,57,14.175,256.083333333333,35.3333333333333,5.08,15,25.29,71,10.975,1,33.625,-2.32,9,25.2801370880179,35.7445863616795,14.1200615531618,294.03715359968,22.5226844803917,5.09801029515788,11.8659264177748,25.06,41,14.1666666666667,61.2916666666667,24.3333333333333,2.52,14,27.17,54,19.49375,1,18.3125,-1.04,10
